路線ID,駅ID,方面ID,日区分,時,分
1,114,2,2,11時,56
1,114,2,2,12時,03
1,114,2,2,12時,10
1,114,2,2,12時,17
1,114,2,2,12時,24
1,114,2,2,12時,31
1,114,2,2,12時,38
1,114,2,2,12時,45
1,114,2,2,12時,52
1,114,2,2,12時,59
1,114,2,2,13時,06
1,114,2,2,13時,13
1,114,2,2,13時,20
1,114,2,2,13時,27
1,114,2,2,13時,34
1,114,2,2,13時,41
1,114,2,2,13時,48
1,114,2,2,13時,55
1,114,2,2,14時,02
1,114,2,2,14時,09
1,114,2,2,14時,16
1,114,2,2,14時,23
1,114,2,2,14時,30
1,114,2,2,14時,37
1,114,2,2,14時,44
1,114,2,2,14時,51
1,114,2,2,14時,58
1,114,2,2,15時,05
1,114,2,2,15時,12
1,114,2,2,15時,19
1,114,2,2,15時,26
1,114,2,2,15時,33
1,114,2,2,15時,40
1,114,2,2,15時,47
1,114,2,2,15時,54
1,114,2,2,16時,01
1,114,2,2,16時,08
1,114,2,2,16時,15
1,114,2,2,16時,22
1,114,2,2,16時,29
1,114,2,2,16時,36
1,114,2,2,16時,43
1,114,2,2,16時,50
1,114,2,2,16時,57
1,114,2,2,17時,04
1,114,2,2,17時,11
1,114,2,2,17時,18
1,114,2,2,17時,25
1,114,2,2,17時,32
1,114,2,2,17時,39
1,114,2,2,17時,46
1,114,2,2,17時,53
1,114,2,2,18時,00
1,114,2,2,18時,07
1,114,2,2,18時,14
1,114,2,2,18時,21
1,114,2,2,18時,28
1,114,2,2,18時,35
1,114,2,2,18時,42
1,114,2,2,18時,49
1,114,2,2,18時,56
1,114,2,2,19時,03
1,114,2,2,19時,11
1,114,2,2,19時,19
1,114,2,2,19時,27
1,114,2,2,19時,34
1,114,2,2,19時,40
1,114,2,2,19時,47
1,114,2,2,19時,53
1,114,2,2,19時,59
1,114,2,2,20時,08
1,114,2,2,20時,16
1,114,2,2,20時,24
1,114,2,2,20時,32
1,114,2,2,20時,40
1,114,2,2,20時,48
1,114,2,2,20時,56
1,114,2,2,21時,04
1,114,2,2,21時,12
1,114,2,2,21時,20
1,114,2,2,21時,28
1,114,2,2,21時,36
1,114,2,2,21時,44
1,114,2,2,21時,52
1,114,2,2,22時,00
1,114,2,2,22時,08
1,114,2,2,22時,16
1,114,2,2,22時,24
1,114,2,2,22時,32
1,114,2,2,22時,41
1,114,2,2,22時,49
1,114,2,2,22時,57
1,114,2,2,23時,05
1,114,2,2,23時,13
1,114,2,2,23時,22
1,114,2,2,23時,30
1,114,2,2,23時,39
1,114,2,2,23時,49
1,114,2,2,23時,57
1,114,2,2,0時,05
1,114,2,2,0時,14
1,114,2,2,0時,22
1,114,1,1,6時,04
1,114,1,1,6時,14
1,114,1,1,6時,24
1,114,1,1,6時,34
1,114,1,1,6時,42
1,114,1,1,6時,49
1,114,1,1,6時,56
1,114,1,1,7時,02
1,114,1,1,7時,08
1,114,1,1,7時,13
1,114,1,1,7時,17
1,114,1,1,7時,21
1,114,1,1,7時,25
1,114,1,1,7時,29
1,114,1,1,7時,34
1,114,1,1,7時,38
1,114,1,1,7時,42
1,114,1,1,7時,46
1,114,1,1,7時,51
1,114,1,1,7時,55
1,114,1,1,7時,59
1,114,1,1,8時,03
1,114,1,1,8時,07
1,114,1,1,8時,11
1,114,1,1,8時,15
1,114,1,1,8時,19
1,114,1,1,8時,23
1,114,1,1,8時,27
1,114,1,1,8時,32
1,114,1,1,8時,36
1,114,1,1,8時,40
1,114,1,1,8時,44
1,114,1,1,8時,49
1,114,1,1,8時,53
1,114,1,1,8時,57
1,114,1,1,9時,01
1,114,1,1,9時,05
1,114,1,1,9時,09
1,114,1,1,9時,13
1,114,1,1,9時,18
1,114,1,1,9時,25
1,114,1,1,9時,31
1,114,1,1,9時,38
1,114,1,1,9時,46
1,114,1,1,9時,53
1,114,1,1,10時,01
1,114,1,1,10時,07
1,114,1,1,10時,14
1,114,1,1,10時,22
1,114,1,1,10時,29
1,114,1,1,10時,36
1,114,1,1,10時,43
1,114,1,1,10時,50
1,114,1,1,10時,57
1,114,1,1,11時,04
1,114,1,1,11時,11
1,114,1,1,11時,18
1,114,1,1,11時,25
1,114,1,1,11時,32
1,114,1,1,11時,39
1,114,1,1,11時,46
1,114,1,1,11時,53
1,114,1,1,12時,00
1,114,1,1,12時,07
1,114,1,1,12時,14
1,114,1,1,12時,21
1,114,1,1,12時,28
1,114,1,1,12時,35
1,114,1,1,12時,42
1,114,1,1,12時,49
1,114,1,1,12時,56
1,114,1,1,13時,03
1,114,1,1,13時,10
1,114,1,1,13時,17
1,114,1,1,13時,24
1,114,1,1,13時,31
1,114,1,1,13時,38
1,114,1,1,13時,45
1,114,1,1,13時,52
1,114,1,1,13時,59
1,114,1,1,14時,06
1,114,1,1,14時,13
1,114,1,1,14時,20
1,114,1,1,14時,27
1,114,1,1,14時,34
1,114,1,1,14時,41
1,114,1,1,14時,48
1,114,1,1,14時,55
1,114,1,1,15時,02
1,114,1,1,15時,09
1,114,1,1,15時,16
1,114,1,1,15時,23
1,114,1,1,15時,30
1,114,1,1,15時,37
1,114,1,1,15時,44
1,114,1,1,15時,51
1,114,1,1,15時,58
1,114,1,1,16時,05
1,114,1,1,16時,11
1,114,1,1,16時,16
1,114,1,1,16時,20
1,114,1,1,16時,25
1,114,1,1,16時,30
1,114,1,1,16時,36
1,114,1,1,16時,41
1,114,1,1,16時,47
1,114,1,1,16時,52
1,114,1,1,16時,57
1,114,1,1,17時,02
1,114,1,1,17時,07
1,114,1,1,17時,13
1,114,1,1,17時,18
1,114,1,1,17時,23
1,114,1,1,17時,28
1,114,1,1,17時,33
1,114,1,1,17時,38
1,114,1,1,17時,43
1,114,1,1,17時,49
1,114,1,1,17時,54
1,114,1,1,17時,59
1,114,1,1,18時,04
1,114,1,1,18時,09
1,114,1,1,18時,14
1,114,1,1,18時,20
1,114,1,1,18時,25
1,114,1,1,18時,30
1,114,1,1,18時,35
1,114,1,1,18時,40
1,114,1,1,18時,45
1,114,1,1,18時,50
1,114,1,1,18時,55
1,114,1,1,19時,00
1,114,1,1,19時,06
1,114,1,1,19時,11
1,114,1,1,19時,18
1,114,1,1,19時,26
1,114,1,1,19時,33
1,114,1,1,19時,41
1,114,1,1,19時,49
1,114,1,1,19時,57
1,114,1,1,20時,05
1,114,1,1,20時,13
1,114,1,1,20時,21
1,114,1,1,20時,30
1,114,1,1,20時,38
1,114,1,1,20時,46
1,114,1,1,20時,54
1,114,1,1,21時,02
1,114,1,1,21時,10
1,114,1,1,21時,18
1,114,1,1,21時,26
1,114,1,1,21時,34
1,114,1,1,21時,42
1,114,1,1,21時,50
1,114,1,1,21時,58
1,114,1,1,22時,06
1,114,1,1,22時,14
1,114,1,1,22時,22
1,114,1,1,22時,31
1,114,1,1,22時,39
1,114,1,1,22時,48
1,114,1,1,22時,56
1,114,1,1,23時,03
1,114,1,1,23時,11
1,114,1,1,23時,19
1,114,1,1,23時,28
1,114,1,1,23時,37
1,114,1,1,23時,46
1,114,1,1,23時,55
1,114,1,1,0時,04
1,114,1,2,6時,04
1,114,1,2,6時,14
1,114,1,2,6時,24
1,114,1,2,6時,34
1,114,1,2,6時,42
1,114,1,2,6時,49
1,114,1,2,6時,56
1,114,1,2,7時,03
1,114,1,2,7時,09
1,114,1,2,7時,15
1,114,1,2,7時,21
1,114,1,2,7時,27
1,114,1,2,7時,33
1,114,1,2,7時,39
1,114,1,2,7時,44
1,114,1,2,7時,49
1,114,1,2,7時,55
1,114,1,2,8時,01
1,114,1,2,8時,07
1,114,1,2,8時,13
1,114,1,2,8時,19
1,114,1,2,8時,25
1,114,1,2,8時,31
1,114,1,2,8時,37
1,114,1,2,8時,43
1,114,1,2,8時,50
1,114,1,2,8時,56
1,114,1,2,9時,04
1,114,1,2,9時,11
1,114,1,2,9時,18
1,114,1,2,9時,25
1,114,1,2,9時,32
1,114,1,2,9時,39
1,114,1,2,9時,47
1,114,1,2,9時,53
1,114,1,2,10時,00
1,114,1,2,10時,07
1,114,1,2,10時,14
1,114,1,2,10時,21
1,114,1,2,10時,28
1,114,1,2,10時,35
1,114,1,2,10時,42
1,114,1,2,10時,49
1,114,1,2,10時,56
1,114,1,2,11時,03
1,114,1,2,11時,10
1,114,1,2,11時,17
1,114,1,2,11時,24
1,114,1,2,11時,31
1,114,1,2,11時,38
1,114,1,2,11時,45
1,114,1,2,11時,52
1,114,1,2,11時,59
1,114,1,2,12時,06
1,114,1,2,12時,13
1,114,1,2,12時,20
1,114,1,2,12時,27
1,114,1,2,12時,34
1,114,1,2,12時,41
1,114,1,2,12時,48
1,114,1,2,12時,55
1,114,1,2,13時,02
1,114,1,2,13時,09
1,114,1,2,13時,16
1,114,1,2,13時,23
1,114,1,2,13時,30
1,114,1,2,13時,37
1,114,1,2,13時,44
1,114,1,2,13時,51
1,114,1,2,13時,58
1,114,1,2,14時,05
1,114,1,2,14時,12
1,114,1,2,14時,19
1,114,1,2,14時,26
1,114,1,2,14時,33
1,114,1,2,14時,40
1,114,1,2,14時,47
1,114,1,2,14時,54
1,114,1,2,15時,01
1,114,1,2,15時,08
1,114,1,2,15時,15
1,114,1,2,15時,22
1,114,1,2,15時,29
1,114,1,2,15時,36
1,114,1,2,15時,43
1,114,1,2,15時,50
1,114,1,2,15時,57
1,114,1,2,16時,04
1,114,1,2,16時,11
1,114,1,2,16時,18
1,114,1,2,16時,25
1,114,1,2,16時,32
1,114,1,2,16時,39
1,114,1,2,16時,46
1,114,1,2,16時,53
1,114,1,2,17時,00
1,114,1,2,17時,07
1,114,1,2,17時,14
1,114,1,2,17時,21
1,114,1,2,17時,28
1,114,1,2,17時,35
1,114,1,2,17時,42
1,114,1,2,17時,49
1,114,1,2,17時,56
1,114,1,2,18時,03
1,114,1,2,18時,10
1,114,1,2,18時,17
1,114,1,2,18時,24
1,114,1,2,18時,31
1,114,1,2,18時,38
1,114,1,2,18時,45
1,114,1,2,18時,52
1,114,1,2,19時,00
1,114,1,2,19時,08
1,114,1,2,19時,16
1,114,1,2,19時,25
1,114,1,2,19時,33
1,114,1,2,19時,41
1,114,1,2,19時,50
1,114,1,2,19時,58
1,114,1,2,20時,06
1,114,1,2,20時,13
1,114,1,2,20時,22
1,114,1,2,20時,30
1,114,1,2,20時,38
1,114,1,2,20時,46
1,114,1,2,20時,54
1,114,1,2,21時,02
1,114,1,2,21時,10
1,114,1,2,21時,18
1,114,1,2,21時,26
1,114,1,2,21時,34
1,114,1,2,21時,42
1,114,1,2,21時,50
1,114,1,2,21時,58
1,114,1,2,22時,06
1,114,1,2,22時,14
1,114,1,2,22時,22
1,114,1,2,22時,31
1,114,1,2,22時,39
1,114,1,2,22時,48
1,114,1,2,22時,56
1,114,1,2,23時,03
1,114,1,2,23時,11
1,114,1,2,23時,19
1,114,1,2,23時,28
1,114,1,2,23時,37
1,114,1,2,23時,46
1,114,1,2,23時,55
1,114,1,2,0時,04
1,115,2,1,6時,24
1,115,2,1,6時,34
1,115,2,1,6時,44
1,115,2,1,6時,54
1,115,2,1,7時,04
1,115,2,1,7時,13
1,115,2,1,7時,22
1,115,2,1,7時,30
1,115,2,1,7時,38
1,115,2,1,7時,46
1,115,2,1,7時,54
1,115,2,1,7時,58
1,115,2,1,8時,02
1,115,2,1,8時,06
1,115,2,1,8時,10
1,115,2,1,8時,15
1,115,2,1,8時,19
1,115,2,1,8時,23
1,115,2,1,8時,27
1,115,2,1,8時,32
1,115,2,1,8時,36
1,115,2,1,8時,40
1,115,2,1,8時,44
1,115,2,1,8時,48
1,115,2,1,8時,52
1,115,2,1,8時,56
1,115,2,1,9時,01
1,115,2,1,9時,05
1,115,2,1,9時,09
1,115,2,1,9時,17
1,115,2,1,9時,21
1,115,2,1,9時,29
1,115,2,1,9時,37
1,115,2,1,9時,41
1,115,2,1,9時,45
1,115,2,1,9時,53
1,115,2,1,10時,02
1,115,2,1,10時,07
1,115,2,1,10時,14
1,115,2,1,10時,21
1,115,2,1,10時,28
1,115,2,1,10時,35
1,115,2,1,10時,42
1,115,2,1,10時,49
1,115,2,1,10時,56
1,115,2,1,11時,03
1,115,2,1,11時,10
1,115,2,1,11時,17
1,115,2,1,11時,24
1,115,2,1,11時,31
1,115,2,1,11時,38
1,115,2,1,11時,45
1,115,2,1,11時,52
1,115,2,1,11時,59
1,115,2,1,12時,06
1,115,2,1,12時,13
1,115,2,1,12時,20
1,115,2,1,12時,27
1,115,2,1,12時,34
1,115,2,1,12時,41
1,115,2,1,12時,48
1,115,2,1,12時,55
1,115,2,1,13時,02
1,115,2,1,13時,09
1,115,2,1,13時,16
1,115,2,1,13時,23
1,115,2,1,13時,30
1,115,2,1,13時,37
1,115,2,1,13時,44
1,115,2,1,13時,51
1,115,2,1,13時,58
1,115,2,1,14時,05
1,115,2,1,14時,12
1,115,2,1,14時,19
1,115,2,1,14時,26
1,115,2,1,14時,33
1,115,2,1,14時,40
1,115,2,1,14時,47
1,115,2,1,14時,54
1,115,2,1,15時,01
1,115,2,1,15時,08
1,115,2,1,15時,15
1,115,2,1,15時,22
1,115,2,1,15時,29
1,115,2,1,15時,36
1,115,2,1,15時,43
1,115,2,1,15時,50
1,115,2,1,15時,57
1,115,2,1,16時,03
1,115,2,1,16時,11
1,115,2,1,16時,18
1,115,2,1,16時,25
1,115,2,1,16時,32
1,115,2,1,16時,39
1,115,2,1,16時,47
1,115,2,1,16時,53
1,115,2,1,16時,59
1,115,2,1,17時,04
1,115,2,1,17時,09
1,115,2,1,17時,15
1,115,2,1,17時,20
1,115,2,1,17時,25
1,115,2,1,17時,30
1,115,2,1,17時,35
1,115,2,1,17時,40
1,115,2,1,17時,45
1,115,2,1,17時,51
1,115,2,1,17時,56
1,115,2,1,18時,01
1,115,2,1,18時,06
1,115,2,1,18時,11
1,115,2,1,18時,16
1,115,2,1,18時,22
1,115,2,1,18時,27
1,115,2,1,18時,32
1,115,2,1,18時,37
1,115,2,1,18時,42
1,115,2,1,18時,47
1,115,2,1,18時,52
1,115,2,1,18時,58
1,115,2,1,19時,03
1,115,2,1,19時,08
1,115,2,1,19時,13
1,115,2,1,19時,18
1,115,2,1,19時,23
1,115,2,1,19時,28
1,115,2,1,19時,33
1,115,2,1,19時,39
1,115,2,1,19時,44
1,115,2,1,19時,49
1,115,2,1,19時,55
1,115,2,1,20時,00
1,115,2,1,20時,06
1,115,2,1,20時,11
1,115,2,1,20時,18
1,115,2,1,20時,26
1,115,2,1,20時,34
1,115,2,1,20時,42
1,115,2,1,20時,50
1,115,2,1,20時,58
1,115,2,1,21時,06
1,115,2,1,21時,14
1,115,2,1,21時,22
1,115,2,1,21時,30
1,115,2,1,21時,38
1,115,2,1,21時,46
1,115,2,1,21時,54
1,115,2,1,22時,02
1,115,2,1,22時,10
1,115,2,1,22時,18
1,115,2,1,22時,26
1,115,2,1,22時,34
1,115,2,1,22時,43
1,115,2,1,22時,51
1,115,2,1,22時,59
1,115,2,1,23時,07
1,115,2,1,23時,15
1,115,2,1,23時,24
1,115,2,1,23時,32
1,115,2,1,23時,41
1,115,2,1,23時,51
1,115,2,1,23時,59
1,115,2,1,0時,07
1,115,2,1,0時,16
1,115,2,1,0時,24
1,115,2,2,6時,24
1,115,2,2,6時,34
1,115,2,2,6時,44
1,115,2,2,6時,54
1,115,2,2,7時,04
1,115,2,2,7時,13
1,115,2,2,7時,22
1,115,2,2,7時,29
1,115,2,2,7時,37
1,115,2,2,7時,44
1,115,2,2,7時,51
1,115,2,2,7時,57
1,115,2,2,8時,03
1,115,2,2,8時,09
1,115,2,2,8時,15
1,115,2,2,8時,21
1,115,2,2,8時,27
1,115,2,2,8時,33
1,115,2,2,8時,39
1,115,2,2,8時,45
1,115,2,2,8時,51
1,115,2,2,8時,56
1,115,2,2,9時,03
1,115,2,2,9時,09
1,115,2,2,9時,15
1,115,2,2,9時,21
1,115,2,2,9時,27
1,115,2,2,9時,34
1,115,2,2,9時,39
1,115,2,2,9時,45
1,115,2,2,9時,52
1,115,2,2,9時,59
1,115,2,2,10時,06
1,115,2,2,10時,13
1,115,2,2,10時,20
1,115,2,2,10時,27
1,115,2,2,10時,34
1,115,2,2,10時,41
1,115,2,2,10時,48
1,115,2,2,10時,55
1,115,2,2,11時,02
1,115,2,2,11時,09
1,115,2,2,11時,16
1,115,2,2,11時,23
1,115,2,2,11時,30
1,115,2,2,11時,37
1,115,2,2,11時,44
1,115,2,2,11時,51
1,115,2,2,11時,58
1,115,2,2,12時,05
1,115,2,2,12時,12
1,115,2,2,12時,19
1,115,2,2,12時,26
1,115,2,2,12時,33
1,115,2,2,12時,40
1,115,2,2,12時,47
1,115,2,2,12時,54
1,115,2,2,13時,01
1,115,2,2,13時,08
1,115,2,2,13時,15
1,115,2,2,13時,22
1,115,2,2,13時,29
1,115,2,2,13時,36
1,115,2,2,13時,43
1,115,2,2,13時,50
1,115,2,2,13時,57
1,115,2,2,14時,04
1,115,2,2,14時,11
1,115,2,2,14時,18
1,115,2,2,14時,25
1,115,2,2,14時,32
1,115,2,2,14時,39
1,115,2,2,14時,46
1,115,2,2,14時,53
1,115,2,2,15時,00
1,115,2,2,15時,07
1,115,2,2,15時,14
1,115,2,2,15時,21
1,115,2,2,15時,28
1,115,2,2,15時,35
1,115,2,2,15時,42
1,115,2,2,15時,49
1,115,2,2,15時,56
1,115,2,2,16時,03
1,115,2,2,16時,10
1,115,2,2,16時,17
1,115,2,2,16時,24
1,115,2,2,16時,31
1,115,2,2,16時,38
1,115,2,2,16時,45
1,115,2,2,16時,52
1,115,2,2,16時,59
1,115,2,2,17時,06
1,115,2,2,17時,13
1,115,2,2,17時,20
1,115,2,2,17時,27
1,115,2,2,17時,34
1,115,2,2,17時,41
1,115,2,2,17時,48
1,115,2,2,17時,55
1,115,2,2,18時,02
1,115,2,2,18時,09
1,115,2,2,18時,16
1,115,2,2,18時,23
1,115,2,2,18時,30
1,115,2,2,18時,37
1,115,2,2,18時,44
1,115,2,2,18時,51
1,115,2,2,18時,58
1,115,2,2,19時,05
1,115,2,2,19時,13
1,115,2,2,19時,21
1,115,2,2,19時,29
1,115,2,2,19時,36
1,115,2,2,19時,42
1,115,2,2,19時,49
1,115,2,2,19時,55
1,115,2,2,20時,01
1,115,2,2,20時,10
1,115,2,2,20時,18
1,115,2,2,20時,26
1,115,2,2,20時,34
1,115,2,2,20時,42
1,115,2,2,20時,50
1,115,2,2,20時,58
1,115,2,2,21時,06
1,115,2,2,21時,14
1,115,2,2,21時,22
1,115,2,2,21時,30
1,115,2,2,21時,38
1,115,2,2,21時,46
1,115,2,2,21時,54
1,115,2,2,22時,02
1,115,2,2,22時,10
1,115,2,2,22時,18
1,115,2,2,22時,26
1,115,2,2,22時,34
1,115,2,2,22時,43
1,115,2,2,22時,51
1,115,2,2,22時,59
1,115,2,2,23時,07
1,115,2,2,23時,15
1,115,2,2,23時,24
1,115,2,2,23時,32
1,115,2,2,23時,41
1,115,2,2,23時,51
1,115,2,2,23時,59
1,115,2,2,0時,07
1,115,2,2,0時,16
1,115,2,2,0時,24
1,115,1,1,6時,02
1,115,1,1,6時,12
1,115,1,1,6時,22
1,115,1,1,6時,32
1,115,1,1,6時,40
1,115,1,1,6時,47
1,115,1,1,6時,54
1,115,1,1,7時,00
1,115,1,1,7時,06
1,115,1,1,7時,11
1,115,1,1,7時,15
1,115,1,1,7時,19
1,115,1,1,7時,23
1,115,1,1,7時,27
1,115,1,1,7時,32
1,115,1,1,7時,36
1,115,1,1,7時,40
1,115,1,1,7時,44
1,115,1,1,7時,49
1,115,1,1,7時,53
1,115,1,1,7時,57
1,115,1,1,8時,01
1,115,1,1,8時,05
1,115,1,1,8時,09
1,115,1,1,8時,13
1,115,1,1,8時,17
1,115,1,1,8時,21
1,115,1,1,8時,25
1,115,1,1,8時,30
1,115,1,1,8時,34
1,115,1,1,8時,38
1,115,1,1,8時,42
1,115,1,1,8時,47
1,115,1,1,8時,51
1,115,1,1,8時,55
1,115,1,1,8時,59
1,115,1,1,9時,03
1,115,1,1,9時,07
1,115,1,1,9時,11
1,115,1,1,9時,16
1,115,1,1,9時,23
1,115,1,1,9時,29
1,115,1,1,9時,36
1,115,1,1,9時,44
1,115,1,1,9時,51
1,115,1,1,9時,59
1,115,1,1,10時,05
1,115,1,1,10時,12
1,115,1,1,10時,20
1,115,1,1,10時,27
1,115,1,1,10時,34
1,115,1,1,10時,41
1,115,1,1,10時,48
1,115,1,1,10時,55
1,115,1,1,11時,02
1,115,1,1,11時,09
1,115,1,1,11時,16
1,115,1,1,11時,23
1,115,1,1,11時,30
1,115,1,1,11時,37
1,115,1,1,11時,44
1,115,1,1,11時,51
1,115,1,1,11時,58
1,115,1,1,12時,05
1,115,1,1,12時,12
1,115,1,1,12時,19
1,115,1,1,12時,26
1,115,1,1,12時,33
1,115,1,1,12時,40
1,115,1,1,12時,47
1,115,1,1,12時,54
1,115,1,1,13時,01
1,115,1,1,13時,08
1,115,1,1,13時,15
1,115,1,1,13時,22
1,115,1,1,13時,29
1,115,1,1,13時,36
1,115,1,1,13時,43
1,115,1,1,13時,50
1,115,1,1,13時,57
1,115,1,1,14時,04
1,115,1,1,14時,11
1,115,1,1,14時,18
1,115,1,1,14時,25
1,115,1,1,14時,32
1,115,1,1,14時,39
1,115,1,1,14時,46
1,115,1,1,14時,53
1,115,1,1,15時,00
1,115,1,1,15時,07
1,115,1,1,15時,14
1,115,1,1,15時,21
1,115,1,1,15時,28
1,115,1,1,15時,35
1,115,1,1,15時,42
1,115,1,1,15時,49
1,115,1,1,15時,56
1,115,1,1,16時,03
1,115,1,1,16時,09
1,115,1,1,16時,14
1,115,1,1,16時,18
1,115,1,1,16時,23
1,115,1,1,16時,28
1,115,1,1,16時,34
1,115,1,1,16時,39
1,115,1,1,16時,45
1,115,1,1,16時,50
1,115,1,1,16時,55
1,115,1,1,17時,00
1,115,1,1,17時,05
1,115,1,1,17時,11
1,115,1,1,17時,16
1,115,1,1,17時,21
1,115,1,1,17時,26
1,115,1,1,17時,31
1,115,1,1,17時,36
1,115,1,1,17時,41
1,115,1,1,17時,47
1,115,1,1,17時,52
1,115,1,1,17時,57
1,115,1,1,18時,02
1,115,1,1,18時,07
1,115,1,1,18時,12
1,115,1,1,18時,18
1,115,1,1,18時,23
1,115,1,1,18時,28
1,115,1,1,18時,33
1,115,1,1,18時,38
1,115,1,1,18時,43
1,115,1,1,18時,48
1,115,1,1,18時,53
1,115,1,1,18時,58
1,115,1,1,19時,04
1,115,1,1,19時,09
1,115,1,1,19時,16
1,115,1,1,19時,24
1,115,1,1,19時,31
1,115,1,1,19時,39
1,115,1,1,19時,47
1,115,1,1,19時,55
1,115,1,1,20時,03
1,115,1,1,20時,11
1,115,1,1,20時,19
1,115,1,1,20時,28
1,115,1,1,20時,36
1,115,1,1,20時,44
1,115,1,1,20時,52
1,115,1,1,21時,00
1,115,1,1,21時,08
1,115,1,1,21時,16
1,115,1,1,21時,24
1,115,1,1,21時,32
1,115,1,1,21時,40
1,115,1,1,21時,48
1,115,1,1,21時,56
1,115,1,1,22時,04
1,115,1,1,22時,12
1,115,1,1,22時,20
1,115,1,1,22時,29
1,115,1,1,22時,37
1,115,1,1,22時,46
1,115,1,1,22時,54
1,115,1,1,23時,01
1,115,1,1,23時,09
1,115,1,1,23時,17
1,115,1,1,23時,26
1,115,1,1,23時,35
1,115,1,1,23時,44
1,115,1,1,23時,53
1,115,1,1,0時,02
1,115,1,2,6時,02
1,115,1,2,6時,12
1,115,1,2,6時,22
1,115,1,2,6時,32
1,115,1,2,6時,40
1,115,1,2,6時,47
1,115,1,2,6時,54
1,115,1,2,7時,01
1,115,1,2,7時,07
1,115,1,2,7時,13
1,115,1,2,7時,19
1,115,1,2,7時,25
1,115,1,2,7時,31
1,115,1,2,7時,37
1,115,1,2,7時,42
1,115,1,2,7時,47
1,115,1,2,7時,53
1,115,1,2,7時,59
1,115,1,2,8時,05
1,115,1,2,8時,11
1,115,1,2,8時,17
1,115,1,2,8時,23
1,115,1,2,8時,29
1,115,1,2,8時,35
1,115,1,2,8時,41
1,115,1,2,8時,48
1,115,1,2,8時,54
1,115,1,2,9時,02
1,115,1,2,9時,09
1,115,1,2,9時,16
1,115,1,2,9時,23
1,115,1,2,9時,30
1,115,1,2,9時,37
1,115,1,2,9時,45
1,115,1,2,9時,51
1,115,1,2,9時,58
1,115,1,2,10時,05
1,115,1,2,10時,12
1,115,1,2,10時,19
1,115,1,2,10時,26
1,115,1,2,10時,33
1,115,1,2,10時,40
1,115,1,2,10時,47
1,115,1,2,10時,54
1,115,1,2,11時,01
1,115,1,2,11時,08
1,115,1,2,11時,15
1,115,1,2,11時,22
1,115,1,2,11時,29
1,115,1,2,11時,36
1,115,1,2,11時,43
1,115,1,2,11時,50
1,115,1,2,11時,57
1,115,1,2,12時,04
1,115,1,2,12時,11
1,115,1,2,12時,18
1,115,1,2,12時,25
1,115,1,2,12時,32
1,115,1,2,12時,39
1,115,1,2,12時,46
1,115,1,2,12時,53
1,115,1,2,13時,00
1,115,1,2,13時,07
1,115,1,2,13時,14
1,115,1,2,13時,21
1,115,1,2,13時,28
1,115,1,2,13時,35
1,115,1,2,13時,42
1,115,1,2,13時,49
1,115,1,2,13時,56
1,115,1,2,14時,03
1,115,1,2,14時,10
1,115,1,2,14時,17
1,115,1,2,14時,24
1,115,1,2,14時,31
1,115,1,2,14時,38
1,115,1,2,14時,45
1,115,1,2,14時,52
1,115,1,2,14時,59
1,115,1,2,15時,06
1,115,1,2,15時,13
1,115,1,2,15時,20
1,115,1,2,15時,27
1,115,1,2,15時,34
1,115,1,2,15時,41
1,115,1,2,15時,48
1,115,1,2,15時,55
1,115,1,2,16時,02
1,115,1,2,16時,09
1,115,1,2,16時,16
1,115,1,2,16時,23
1,115,1,2,16時,30
1,115,1,2,16時,37
1,115,1,2,16時,44
1,115,1,2,16時,51
1,115,1,2,16時,58
1,115,1,2,17時,05
1,115,1,2,17時,12
1,115,1,2,17時,19
1,115,1,2,17時,26
1,115,1,2,17時,33
1,115,1,2,17時,40
1,115,1,2,17時,47
1,115,1,2,17時,54
1,115,1,2,18時,01
1,115,1,2,18時,08
1,115,1,2,18時,15
1,115,1,2,18時,22
1,115,1,2,18時,29
1,115,1,2,18時,36
1,115,1,2,18時,43
1,115,1,2,18時,50
1,115,1,2,18時,58
1,115,1,2,19時,06
1,115,1,2,19時,14
1,115,1,2,19時,23
1,115,1,2,19時,31
1,115,1,2,19時,39
1,115,1,2,19時,48
1,115,1,2,19時,56
1,115,1,2,20時,04
1,115,1,2,20時,11
1,115,1,2,20時,20
1,115,1,2,20時,28
1,115,1,2,20時,36
1,115,1,2,20時,44
1,115,1,2,20時,52
1,115,1,2,21時,00
1,115,1,2,21時,08
1,115,1,2,21時,16
1,115,1,2,21時,24
1,115,1,2,21時,32
1,115,1,2,21時,40
1,115,1,2,21時,48
1,115,1,2,21時,56
1,115,1,2,22時,04
1,115,1,2,22時,12
1,115,1,2,22時,20
1,115,1,2,22時,29
1,115,1,2,22時,37
1,115,1,2,22時,46
1,115,1,2,22時,54
1,115,1,2,23時,01
1,115,1,2,23時,09
1,115,1,2,23時,17
1,115,1,2,23時,26
1,115,1,2,23時,35
1,115,1,2,23時,44
1,115,1,2,23時,53
1,115,1,2,0時,02
1,116,1,1,6時,00
1,116,1,1,6時,10
1,116,1,1,6時,20
1,116,1,1,6時,30
1,116,1,1,6時,37
1,116,1,1,6時,45
1,116,1,1,6時,52
1,116,1,1,6時,58
1,116,1,1,7時,04
1,116,1,1,7時,08
1,116,1,1,7時,12
1,116,1,1,7時,16
1,116,1,1,7時,21
1,116,1,1,7時,25
1,116,1,1,7時,29
1,116,1,1,7時,33
1,116,1,1,7時,38
1,116,1,1,7時,42
