路線ID,路線名,駅ID,駅名,方面ID,方面名,日区分,日区分名,時,分
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,04
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,11
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,18
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,25
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,32
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,39
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,46
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,15時,53
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,00
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,07
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,14
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,21
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,28
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,35
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,43
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,50
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,16時,57
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,03
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,10
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,16
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,21
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,26
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,31
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,36
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,41
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,46
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,51
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,17時,56
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,02
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,07
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,12
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,17
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,22
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,27
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,32
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,37
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,43
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,48
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,53
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,18時,58
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,04
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,09
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,15
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,20
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,25
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,31
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,36
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,41
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,46
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,51
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,19時,57
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,03
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,08
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,15
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,22
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,30
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,38
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,45
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,20時,53
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,00
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,08
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,15
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,23
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,30
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,38
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,45
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,21時,53
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,00
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,08
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,15
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,23
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,30
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,39
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,48
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,22時,56
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,05
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,12
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,20
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,29
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,37
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,45
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,23時,53
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,0時,01
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,0時,11
2,東西線,212,東札幌,3,新さっぽろ方面,1,平日,0時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,6時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,6時,31
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,6時,41
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,6時,51
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,6時,59
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,09
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,18
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,26
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,35
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,43
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,50
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,7時,57
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,04
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,11
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,18
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,25
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,32
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,39
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,46
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,8時,53
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,00
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,07
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,14
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,28
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,35
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,42
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,49
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,9時,56
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,03
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,10
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,17
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,24
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,31
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,38
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,45
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,52
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,10時,59
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,06
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,13
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,20
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,27
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,34
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,41
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,48
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,11時,55
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,02
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,09
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,16
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,23
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,30
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,37
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,44
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,51
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,12時,58
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,05
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,12
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,19
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,26
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,33
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,40
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,47
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,13時,54
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,01
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,08
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,15
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,22
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,29
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,36
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,43
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,50
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,14時,57
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,04
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,11
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,18
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,25
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,32
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,39
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,46
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,15時,53
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,00
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,07
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,14
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,28
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,35
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,42
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,49
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,16時,56
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,03
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,10
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,17
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,24
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,31
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,38
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,45
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,52
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,17時,59
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,06
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,13
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,20
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,27
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,34
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,41
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,48
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,18時,55
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,02
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,09
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,16
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,22
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,30
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,37
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,44
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,51
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,19時,59
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,07
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,14
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,20
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,28
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,36
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,43
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,51
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,20時,58
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,06
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,13
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,28
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,36
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,43
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,51
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,21時,58
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,06
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,13
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,21
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,28
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,37
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,46
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,22時,55
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,04
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,12
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,20
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,27
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,36
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,45
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,23時,53
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,0時,01
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,0時,11
2,東西線,212,東札幌,3,新さっぽろ方面,2,土曜日・日曜日・祝日,0時,21
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,04
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,23
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,50
2,東西線,212,東札幌,4,宮の沢方面,1,平日,6時,56
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,01
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,07
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,11
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,16
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,24
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,28
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,32
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,36
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,40
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,45
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,49
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,54
2,東西線,212,東札幌,4,宮の沢方面,1,平日,7時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,02
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,06
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,10
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,14
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,18
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,22
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,26
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,30
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,39
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,44
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,48
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,52
2,東西線,212,東札幌,4,宮の沢方面,1,平日,8時,57
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,01
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,07
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,26
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,41
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,47
2,東西線,212,東札幌,4,宮の沢方面,1,平日,9時,54
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,00
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,07
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,14
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,21
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,29
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,36
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,51
2,東西線,212,東札幌,4,宮の沢方面,1,平日,10時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,05
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,12
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,19
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,26
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,40
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,47
2,東西線,212,東札幌,4,宮の沢方面,1,平日,11時,54
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,01
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,08
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,15
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,22
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,29
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,36
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,50
2,東西線,212,東札幌,4,宮の沢方面,1,平日,12時,57
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,04
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,11
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,18
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,25
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,32
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,39
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,46
2,東西線,212,東札幌,4,宮の沢方面,1,平日,13時,53
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,00
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,07
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,14
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,21
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,28
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,42
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,49
2,東西線,212,東札幌,4,宮の沢方面,1,平日,14時,56
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,03
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,10
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,17
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,24
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,31
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,38
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,45
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,52
2,東西線,212,東札幌,4,宮の沢方面,1,平日,15時,59
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,06
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,27
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,38
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,48
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,53
2,東西線,212,東札幌,4,宮の沢方面,1,平日,16時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,03
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,08
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,18
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,23
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,28
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,39
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,44
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,49
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,54
2,東西線,212,東札幌,4,宮の沢方面,1,平日,17時,59
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,04
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,10
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,15
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,25
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,30
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,40
